Processed 55163 csets from 2833 developers
373 employers found
A total of 0 lines added, 0 removed (delta 0)

Developers with the most changesets
Feng, Boqun                  2 (0.0%)
Frank Arnold                 2 (0.0%)
Sevin Xavier                 2 (0.0%)
Jimmy Rentz                  2 (0.0%)
Xiaochen Wang                2 (0.0%)
Fabrice Deyber               2 (0.0%)
Duan Jiong                   2 (0.0%)
Niels de Vos                 2 (0.0%)
Enric Balletbo i Serra       2 (0.0%)
Wang Xingchao                2 (0.0%)
Ramesh Babu K V              2 (0.0%)
Daniele Furlan               2 (0.0%)
Jack Miller                  2 (0.0%)
Ville Syrjala                2 (0.0%)
Konstantin Porotchkin        2 (0.0%)
John Linn                    2 (0.0%)
Li Yang                      2 (0.0%)
Pradeep Nemavat              2 (0.0%)
Benson Leung                 2 (0.0%)
Peter Hsiang                 2 (0.0%)
Herton Ronaldo Krzesinski    2 (0.0%)
Daniel Walter                2 (0.0%)
Yann E. MORIN                2 (0.0%)
Rémi Denis-Courmont         2 (0.0%)
Keir Fraser                  2 (0.0%)
Anderson Lizardo             2 (0.0%)
Michael Smith                2 (0.0%)
Dimitris Michailidis         2 (0.0%)
Andreas Mohr                 2 (0.0%)
Alan Ott                     2 (0.0%)
Shlomo Pongratz              2 (0.0%)
Madalin Bucur                2 (0.0%)
Thomas Pfaff                 2 (0.0%)
Doug Ledford                 2 (0.0%)
Edgar E. Iglesias            2 (0.0%)
Ganesan Ramalingam           2 (0.0%)
Pieter-Augustijn Van Malleghem    2 (0.0%)
Chen Ganir                   2 (0.0%)
Michael Cree                 2 (0.0%)
Ingo van Lil                 2 (0.0%)
Stefan Bader                 2 (0.0%)
Yoshii Takashi               2 (0.0%)
Liu Gang-B34182              2 (0.0%)
Pieter-Paul Giesberts        2 (0.0%)
Arend Van Spriel             2 (0.0%)
Yulgon Kim                   2 (0.0%)
Daniel Schwierzeck           2 (0.0%)
Patrick Titiano              2 (0.0%)
Tony Lin                     2 (0.0%)
Sebastian Bauer              2 (0.0%)
William Light                2 (0.0%)
Joshua V. Dillon             2 (0.0%)
Zhu Yanhai                   2 (0.0%)
Paul Fox                     2 (0.0%)
Will Drewry                  2 (0.0%)
David Engraf                 2 (0.0%)
Chas Williams                2 (0.0%)
Pascal Hambourg              2 (0.0%)
Yu Jian                      2 (0.0%)
Mitch Harder                 2 (0.0%)
JiSheng Zhang                2 (0.0%)
Om Prakash                   2 (0.0%)
Stephan Lachowsky            2 (0.0%)
Daniel Morsing               2 (0.0%)
Greg Farnum                  2 (0.0%)
Witold Szczeponik            2 (0.0%)
Sameer Nanda                 2 (0.0%)
Shan Hai                     2 (0.0%)
YOSHIFUJI Hideaki            2 (0.0%)
LABBE Corentin               2 (0.0%)
John A. Williams             2 (0.0%)
Christian Ehrhardt           2 (0.0%)
Gwendal Grignou              2 (0.0%)
Prem Karat                   2 (0.0%)
Tiejun Chen                  2 (0.0%)
Heechul Yun                  2 (0.0%)
Inderpal Singh               2 (0.0%)
Dan Ehrenberg                2 (0.0%)
David Lamparter              2 (0.0%)
Jeffrey Huang                2 (0.0%)
Giridhar Maruthy             2 (0.0%)
Justin TerAvest              2 (0.0%)
Vaibhav Bedia                2 (0.0%)
Michał Sroczyński          2 (0.0%)
Aneesh V                     2 (0.0%)
Masatake YAMATO              2 (0.0%)
Prashant P. Shah             2 (0.0%)
Moiz Sonasath                2 (0.0%)
Mati Vait                    2 (0.0%)
Abhijeet Joglekar            2 (0.0%)
Douglas Gilbert              2 (0.0%)
Mike Williams                2 (0.0%)
Ashish Kalra                 2 (0.0%)
Younes Manton                2 (0.0%)
Daniel Kalmar                2 (0.0%)
Paul McQuade                 2 (0.0%)
Amos Kong                    2 (0.0%)
Frédéric Brière           2 (0.0%)
Tero Roponen                 2 (0.0%)
Denis Kuzmenko               2 (0.0%)
Joachim Foerster             2 (0.0%)
Michel Lespinasse            2 (0.0%)
Aurelien Jacobs              2 (0.0%)
Jason Chen                   2 (0.0%)
Ajaykumar Hotchandani        2 (0.0%)
Yu Xu                        2 (0.0%)
Amon Ott                     2 (0.0%)
David Dillow                 2 (0.0%)
Marc Vertes                  2 (0.0%)
Edward Donovan               2 (0.0%)
Qinglin Ye                   2 (0.0%)
Veli-Pekka Peltola           2 (0.0%)
Federico Vaga                2 (0.0%)
Feng King                    2 (0.0%)
Timo Juhani Lindfors         2 (0.0%)
Cornelia Huck                2 (0.0%)
Salman Qazi                  2 (0.0%)
Zhenzhong Duan               2 (0.0%)
Geoff Thorpe                 2 (0.0%)
Matthieu Castet              2 (0.0%)
Alexander Aring              2 (0.0%)
Mark Kamichoff               2 (0.0%)
wanzongshun                  2 (0.0%)
Chris Dunlop                 2 (0.0%)
Nico Erfurth                 2 (0.0%)
Wen-chien Jesse Sung         2 (0.0%)
Venkat Subbiah               2 (0.0%)
Bjarne Steinsbo              2 (0.0%)
Pierrick Hascoet             2 (0.0%)
James Nuss                   2 (0.0%)
Matthijs Kooijman            2 (0.0%)
Li Haifeng                   2 (0.0%)
Christopher Yeoh             2 (0.0%)
Hong Xu                      2 (0.0%)
Andrzej Jakowski             2 (0.0%)
Harvey Yang                  2 (0.0%)
Andreas Hofmeister           2 (0.0%)
Alexander Tarasikov          2 (0.0%)
Josh Stone                   2 (0.0%)
Kirill Tkhai                 2 (0.0%)
Nicolae Mogoreanu            2 (0.0%)
Andrew Lynn                  2 (0.0%)
Mihai Maruseac               2 (0.0%)
Nikitas Angelinas            2 (0.0%)
Pelle Windestam              2 (0.0%)
Bojan Smojver                2 (0.0%)
Eli Billauer                 2 (0.0%)
Amir Hanania                 2 (0.0%)
Hatim Ali                    2 (0.0%)
Amir Vadai                   2 (0.0%)
Wolfram Stering              2 (0.0%)
Xiao Jiang                   2 (0.0%)
Amit Nagal                   2 (0.0%)
Martin Hostettler            2 (0.0%)
Mayank Rana                  2 (0.0%)
Mats Randgaard               2 (0.0%)
Bas Vermeulen                2 (0.0%)
Sam Leffler                  2 (0.0%)
Bill Jordan                  2 (0.0%)
Kevin Fang                   2 (0.0%)
Nao Nishijima                2 (0.0%)
Swen Schillig                2 (0.0%)
Benjamin Larsson             2 (0.0%)
Émeric Maschino             2 (0.0%)
Toon Schoenmakers            2 (0.0%)
Zack Parsons                 2 (0.0%)
Arun Thomas                  2 (0.0%)
Joe Handzik                  2 (0.0%)
Sergei Kolzun                2 (0.0%)
Thomas Schwinge              2 (0.0%)
Ben Pfaff                    2 (0.0%)
Vipul Pandya                 2 (0.0%)
Ananth N Mavinakayanahalli    2 (0.0%)
Jun'ichi Nomura              2 (0.0%)
Eddi De Pieri                2 (0.0%)
Mark Hills                   2 (0.0%)
Bruno Thomsen                2 (0.0%)
Chris D Schimp               2 (0.0%)
Nikola Pajkovsky             2 (0.0%)
Taylor Ralph                 2 (0.0%)
Daniel Wagner                2 (0.0%)
Eun-Chul Kim                 2 (0.0%)
Rui li                       2 (0.0%)
Johan Rudholm                2 (0.0%)
Pekka Paalanen               2 (0.0%)
Jaroslav Kysela              2 (0.0%)
Che-Liang Chiou              2 (0.0%)
Chanho Min                   2 (0.0%)
Michael D Labriola           2 (0.0%)
Li Wang                      2 (0.0%)
Preston Fick                 2 (0.0%)
Yuchung Cheng                2 (0.0%)
Vijay Subramanian            2 (0.0%)
Thomas Faber                 2 (0.0%)
Peter Moody                  2 (0.0%)
Ulrich Drepper               2 (0.0%)
Alok Kataria                 2 (0.0%)
Peter Lekensteyn             2 (0.0%)
Qiang Liu                    2 (0.0%)
Li Zhong                     2 (0.0%)
Yauhen Kharuzhy              2 (0.0%)
Rodrigo Vivi                 2 (0.0%)
Gary Hade                    2 (0.0%)
Holger Nelson                2 (0.0%)
Gareth Williams              2 (0.0%)
Chandrabhanu Mahapatra       2 (0.0%)
Julian Stecklina             2 (0.0%)
Bjorn Bringert               2 (0.0%)
Mike Lockwood                2 (0.0%)
Ravi Babu                    2 (0.0%)
Kishon Vijay Abraham I       2 (0.0%)
Kars de Jong                 2 (0.0%)
Maciej Szmigiero             2 (0.0%)
Aman Deep                    2 (0.0%)
Valentin Rothberg            2 (0.0%)
Andor Daam                   2 (0.0%)
Sukadev Bhattiprolu          2 (0.0%)
Andy Lutomirski              2 (0.0%)
Matthew Vick                 2 (0.0%)
JP Abgrall                   2 (0.0%)
Tilman Schmidt               2 (0.0%)
Christine Chan               2 (0.0%)
Willem Penninckx             2 (0.0%)
Nisheeth Bhat                2 (0.0%)
Basil Gor                    2 (0.0%)
Marc Gariepy                 2 (0.0%)
Stephane Fillod              2 (0.0%)
Sachin Bhamare               2 (0.0%)
Peter Feuerer                2 (0.0%)
Davide Ciminaghi             2 (0.0%)
Eldad Zack                   2 (0.0%)
Alok Chauhan                 2 (0.0%)
Matt Renzelmann              2 (0.0%)
Vishal Agarwal               2 (0.0%)
Daniel Walker                2 (0.0%)
Aleksey Babahin              2 (0.0%)
Toshi Kani                   2 (0.0%)
Sasikantha babu              2 (0.0%)
Oskari Saarenmaa             2 (0.0%)
Alex Gershgorin              2 (0.0%)
Kenth Eriksson               2 (0.0%)
Diana CRACIUN                2 (0.0%)
Oskar Schirmer               2 (0.0%)
Mircea Gherzan               2 (0.0%)
Diwakar Tundlam              2 (0.0%)
Siddhesh Poyarekar           2 (0.0%)
Kai Bankett                  2 (0.0%)
Mugunthan V N                2 (0.0%)
Andreas Regel                2 (0.0%)
Rami Rosen                   2 (0.0%)
Seiji Aguchi                 2 (0.0%)
Claudiu Manoil               2 (0.0%)
Xu Jiucheng                  2 (0.0%)
wu guoxing                   2 (0.0%)
Tang Liang                   2 (0.0%)
Jeffrin Jose                 2 (0.0%)
Takahiroi Shimizu            2 (0.0%)
Duc Dang                     2 (0.0%)
AnilKumar Ch                 2 (0.0%)
Jens Rottmann                2 (0.0%)
Junchang Wang                2 (0.0%)
Ben Collins                  2 (0.0%)
Martin Krause                2 (0.0%)
Etay Luz                     2 (0.0%)
Steve Nickel                 2 (0.0%)
Swapna Thete                 2 (0.0%)
Martin Hundebøll            2 (0.0%)
Josenivaldo Benito Jr        2 (0.0%)
Jiri Benc                    2 (0.0%)
Peter Ross                   2 (0.0%)
Mark Grosen                  2 (0.0%)
Erich E. Hoover              2 (0.0%)
Dan Liang                    2 (0.0%)
Hiroshi DOYU                 2 (0.0%)
Hong Wu                      2 (0.0%)
Jon Povey                    1 (0.0%)
Will Simoneau                1 (0.0%)
Krzysztof Hałasa            1 (0.0%)
Maxime Ripard                1 (0.0%)
Muthukumar R                 1 (0.0%)
Jose Alonso                  1 (0.0%)
Luming Yu                    1 (0.0%)
Simon Guinot                 1 (0.0%)
Vitaly Kuzmichev             1 (0.0%)
Yong Wang                    1 (0.0%)
Matthias Rosenfelder         1 (0.0%)
Yoann DI-RUZZA               1 (0.0%)
Artur Wojcik                 1 (0.0%)
Pawel Marek                  1 (0.0%)
Krzysztof Wierzbicki         1 (0.0%)
Ron Mercer                   1 (0.0%)
Vladimir Pantelic            1 (0.0%)
Henrik Ahlgren               1 (0.0%)
Tomas Targownik              1 (0.0%)
Eugene A. Shatokhin          1 (0.0%)
Yinglin Luan                 1 (0.0%)
Martin Jackson               1 (0.0%)
Petri Gynther                1 (0.0%)
Priyanka Jain                1 (0.0%)
Evgeni Golov                 1 (0.0%)
Kishore Kadiyala             1 (0.0%)
John (Jay) Hernandez         1 (0.0%)
Loïc Minier                 1 (0.0%)
William Katsak               1 (0.0%)
Paweł Drewniak              1 (0.0%)
Steve                        1 (0.0%)
Clive Stubbings              1 (0.0%)
Antoine Reversat             1 (0.0%)
Török Edwin                1 (0.0%)
Pawel Osciak                 1 (0.0%)
Balbir Singh                 1 (0.0%)
Max Asbock                   1 (0.0%)
Florian Zeitz                1 (0.0%)
Andrea Gelmini               1 (0.0%)
Filip Palian                 1 (0.0%)
Wu Jiajun-B06378             1 (0.0%)
Steffen Sledz                1 (0.0%)
Daniel Haid                  1 (0.0%)
Stuart Menefy                1 (0.0%)
Michael Chang                1 (0.0%)
GuoWen Li                    1 (0.0%)
Toby Gray                    1 (0.0%)
Torsten Hilbrich             1 (0.0%)
Darren Salt                  1 (0.0%)
Jay Vosburgh                 1 (0.0%)
Suleiman Souhlal             1 (0.0%)
Eric Lammerts                1 (0.0%)
Mike Habeck                  1 (0.0%)
Tasslehoff Kjappfot          1 (0.0%)
Dennis Aberilla              1 (0.0%)
Marc Eshel                   1 (0.0%)
Valdis Kletnieks             1 (0.0%)
Juri Lelli                   1 (0.0%)
Harshula Jayasuriya          1 (0.0%)
Melchior FRANZ               1 (0.0%)
Hector Martin                1 (0.0%)
Yin Kangkai                  1 (0.0%)
Sisir Koppaka                1 (0.0%)
Yuanhan Liu                  1 (0.0%)
Paul Menage                  1 (0.0%)
Rickard Andersson            1 (0.0%)
Anirudh Ghayal               1 (0.0%)
Johan Palsson                1 (0.0%)
Daniel Willerud              1 (0.0%)
Roman Borisov                1 (0.0%)
Rupjyoti Sarmah              1 (0.0%)
Ulrich Hecht                 1 (0.0%)
Nikhil P Rao                 1 (0.0%)
Lachlan McIlroy              1 (0.0%)
Ilia Mirkin                  1 (0.0%)
Esben Haabendal              1 (0.0%)
Phil Carmody                 1 (0.0%)
Ozan Çaglayan               1 (0.0%)
Nolan Leake                  1 (0.0%)
Andrew Barry                 1 (0.0%)
Tony Olech                   1 (0.0%)
Vladimir Motyka              1 (0.0%)
John Calixto                 1 (0.0%)
Chuanxiao Dong               1 (0.0%)
Mikko Vinni                  1 (0.0%)
Stefano Babic                1 (0.0%)
Venkat Rao                   1 (0.0%)
John Ogness                  1 (0.0%)
Gernot Hoyler                1 (0.0%)
Johann Lombardi              1 (0.0%)
Andreas Dilger               1 (0.0%)
David Jeffery                1 (0.0%)
Joseph Cihula                1 (0.0%)
Jimmy Hon                    1 (0.0%)
Ira Weiny                    1 (0.0%)
Hugo Mills                   1 (0.0%)
Michael Williamson           1 (0.0%)
Stéphane Elmaleh            1 (0.0%)
Erez Zadok                   1 (0.0%)
Igor Novgorodov              1 (0.0%)
Huzaifa Sidhpurwala          1 (0.0%)
Detlev Casanova              1 (0.0%)
HIRANO Takahito              1 (0.0%)
MÃƒÂ¡rcio Alves          1 (0.0%)
Timothy Lee                  1 (0.0%)
Adrian Wilkins               1 (0.0%)
Magnus Templing              1 (0.0%)
Erik Botö                   1 (0.0%)
Richard Röjfors             1 (0.0%)
Karl Relton                  1 (0.0%)
Micha Nelissen               1 (0.0%)
Jacek Luczak                 1 (0.0%)
Madis Janson                 1 (0.0%)
Jerome Oufella               1 (0.0%)
Maarten ter Huurne           1 (0.0%)
Gabriel Paubert              1 (0.0%)
Anders Kaseorg               1 (0.0%)
Tim Abbott                   1 (0.0%)
Dipen Dudhat                 1 (0.0%)
Bhaskar Upadhaya             1 (0.0%)
Dave Liu                     1 (0.0%)
kerstin jonsson              1 (0.0%)
Mammatha Edhala              1 (0.0%)
Mathieu Bouffard             1 (0.0%)
Sarah Nadi                   1 (0.0%)
Rahul Tank                   1 (0.0%)
Takahiro Hirofuchi           1 (0.0%)
Marcin Gałczyński          1 (0.0%)
Mark Davis                   1 (0.0%)
Shripad Nunjundarao          1 (0.0%)
Cheng Xu                     1 (0.0%)
Igor Plyatov                 1 (0.0%)
Amit Virdi                   1 (0.0%)
Franco Fichtner              1 (0.0%)
Marek Marczykowski           1 (0.0%)
Victor Boivie                1 (0.0%)
Samir Bellabes               1 (0.0%)
Erik Slagter                 1 (0.0%)
Scott Kilau                  1 (0.0%)
Sascha Silbe                 1 (0.0%)
Jay Cheng                    1 (0.0%)
Erik Gilling                 1 (0.0%)
Kenneth Waters               1 (0.0%)
Jordan Hargrave              1 (0.0%)
Chandramouli Narayanan       1 (0.0%)
Andy CH Lin                  1 (0.0%)
Jekyll Lai                   1 (0.0%)
Dharageswari R               1 (0.0%)
Sitanshu Nanavati            1 (0.0%)
Stephane Pajot               1 (0.0%)
Guilherme Salazar            1 (0.0%)
Cindy H. Kao                 1 (0.0%)
steven finney                1 (0.0%)
Jacob Shin                   1 (0.0%)
Vladimir Davydov             1 (0.0%)
Sonny Rao                    1 (0.0%)
Puneet Saxena                1 (0.0%)
Jeff Chua                    1 (0.0%)
Michael Hund                 1 (0.0%)
Peter Gundermann             1 (0.0%)
Martin George                1 (0.0%)
Jim Meyering                 1 (0.0%)
Duncan Laurie                1 (0.0%)
Jim Lin                      1 (0.0%)
Jonas Andersson              1 (0.0%)
Hermann Kneissel             1 (0.0%)
Benedek László             1 (0.0%)
Elizabeth Jennifer Myers     1 (0.0%)
Craig Shelley                1 (0.0%)
Marcin Nowakowski            1 (0.0%)
Peter Waechtler              1 (0.0%)
Weixing Shi                  1 (0.0%)
Tony Jones                   1 (0.0%)
Alexey Kardashevskiy         1 (0.0%)
Max Filippov                 1 (0.0%)
Markku Kylanpaa              1 (0.0%)
Jon Brenner                  1 (0.0%)
Stefan Brähler              1 (0.0%)
Peter Collingbourne          1 (0.0%)
Risto Suominen               1 (0.0%)
Jie Zhou                     1 (0.0%)
Daniel Trautmann             1 (0.0%)
Tsugikazu Shibata            1 (0.0%)
Petr Písař                 1 (0.0%)
Arthur Taylor                1 (0.0%)
Layne Edwards                1 (0.0%)
Yang Ruirui                  1 (0.0%)
Daniel Stodden               1 (0.0%)
Chris Lalancette             1 (0.0%)
Frank Rowand                 1 (0.0%)
Matthias Kaehlcke            1 (0.0%)
Kevin Gan                    1 (0.0%)
Jiejing Zhang                1 (0.0%)
Garen Tamrazian              1 (0.0%)
Jay Sternberg                1 (0.0%)
Xose Vazquez Perez           1 (0.0%)
Olga Kornievskaia            1 (0.0%)
Stephen Smalley              1 (0.0%)
Chihau Chau                  1 (0.0%)
Mike Sterling                1 (0.0%)
Seungwhan Youn               1 (0.0%)
Suraj Sumangala              1 (0.0%)
Marc-Antoine Perennou        1 (0.0%)
Harvey Harrison              1 (0.0%)
Domenico Andreoli            1 (0.0%)
Bradley Peterson             1 (0.0%)
KOVACS Krisztian             1 (0.0%)
Simon Kirby                  1 (0.0%)
Daniel Suchy                 1 (0.0%)
Zoltan Devai                 1 (0.0%)
Hartmut Knaack               1 (0.0%)
Adrian Bunk                  1 (0.0%)
Nicholas Miell               1 (0.0%)
Jack Wang                    1 (0.0%)
Nathan Lynch                 1 (0.0%)
Bryan Buckley                1 (0.0%)
Karen Xie                    1 (0.0%)
Minho Ban                    1 (0.0%)
Jeff Harris                  1 (0.0%)
Chris Peterson               1 (0.0%)
Alexander Sverdlin           1 (0.0%)
Liming Wang                  1 (0.0%)
Kasper Pedersen              1 (0.0%)
Henry Wong                   1 (0.0%)
Manual Munz                  1 (0.0%)
Jurgen Kramer                1 (0.0%)
Martin Svec                  1 (0.0%)
Kavan Smith                  1 (0.0%)
Rajan Aggarwal               1 (0.0%)
Caspar Zhang                 1 (0.0%)
Luiz Carlos Ramos            1 (0.0%)
Tommy Lin                    1 (0.0%)
Chunhe Lan                   1 (0.0%)
Sanket Shah                  1 (0.0%)
Duncan Sands                 1 (0.0%)
Dilan Lee                    1 (0.0%)
Robert Morell                1 (0.0%)
Hui Zhu                      1 (0.0%)
Clemens Werther              1 (0.0%)
Jaikumar Ganesh              1 (0.0%)
Joseph Pentland              1 (0.0%)
Eric Seppanen                1 (0.0%)
Nick Pelly                   1 (0.0%)
Eric Smith                   1 (0.0%)
Jeremiah Matthey             1 (0.0%)
Kamal Mostafa                1 (0.0%)
Vijay Badawadagi             1 (0.0%)
Gavin.zhu                    1 (0.0%)
Wang Zhi                     1 (0.0%)
Geoffrey Thomas              1 (0.0%)
Jamal Hadi Salim             1 (0.0%)
Andrew Drake                 1 (0.0%)
Lionel Elie Mamane           1 (0.0%)
Gerard Braad                 1 (0.0%)
Michel Alexandre Salim       1 (0.0%)
Paul Mcquade                 1 (0.0%)
Luis de Bethencourt          1 (0.0%)
Ricardo Mendoza              1 (0.0%)
Artur Zimmer                 1 (0.0%)
Florian Echtler              1 (0.0%)
Sebastian Reichel            1 (0.0%)
Ilkka Koskinen               1 (0.0%)
Raphaël Assénat            1 (0.0%)
Kazutomo Yoshii              1 (0.0%)
Anthony Bourguignon          1 (0.0%)
Sander Eikelenboom           1 (0.0%)
Brian S. Julin               1 (0.0%)
Vijay Chavan                 1 (0.0%)
Boris Todorov                1 (0.0%)
Ionut Nicu                   1 (0.0%)
Maxim Nikulin                1 (0.0%)
Michel Machado               1 (0.0%)
Willy Tarreau                1 (0.0%)
John Stanley                 1 (0.0%)
Anton V. Boyarshinov         1 (0.0%)
Thomas Courbon               1 (0.0%)
Frederick van der Wyck       1 (0.0%)
J Witteveen                  1 (0.0%)
Julien Valroff               1 (0.0%)
Miller Puckette              1 (0.0%)
Nicolai Krakowiak            1 (0.0%)
Josip Rodin                  1 (0.0%)
Tord Andersson               1 (0.0%)
Giuseppe Scrivano            1 (0.0%)
Daniel Glöckner             1 (0.0%)
Herbert Poetzl               1 (0.0%)
Mart Gerrits                 1 (0.0%)
Dan Bastone                  1 (0.0%)
WuBo                         1 (0.0%)
Mehnert, Torsten             1 (0.0%)
Robert Rosengren             1 (0.0%)
Petr Vandrovec               1 (0.0%)
Pieterjan Camerlynck         1 (0.0%)
Roman Vasiyarov              1 (0.0%)
Bart De Schuymer             1 (0.0%)
Thieu Le                     1 (0.0%)
Klement Fish                 1 (0.0%)
Stijn Devriendt              1 (0.0%)
David George                 1 (0.0%)
Chris Clayton                1 (0.0%)
Utako Kusaka                 1 (0.0%)
Emilio David Diaus Lopez     1 (0.0%)
Juergen Lock                 1 (0.0%)
Adam M. Dutko                1 (0.0%)
Peter Moon                   1 (0.0%)
Davide Ferri                 1 (0.0%)
Manoel Pinheiro              1 (0.0%)
Newson Edouard               1 (0.0%)
Christian Glindkamp          1 (0.0%)
Daniel Rebelo de Oliveira    1 (0.0%)
Daisuke Ogino                1 (0.0%)
Alejandro Cabrera            1 (0.0%)
Tim Howe                     1 (0.0%)
Dmitry Fink                  1 (0.0%)
Zoltan Kiss                  1 (0.0%)
Shinya Kuribayashi           1 (0.0%)
David VomLehn                1 (0.0%)
Dezhong Diao                 1 (0.0%)
Jian Peng                    1 (0.0%)
Dmitry Kozlov                1 (0.0%)
Mark Nelson                  1 (0.0%)
Yuan-Hsin Chen               1 (0.0%)
Ole Henrik Jahren            1 (0.0%)
Narendra K                   1 (0.0%)
Naohiro Aota                 1 (0.0%)
Han Pingtian                 1 (0.0%)
Fubo Chen                    1 (0.0%)
Peter Fordham                1 (0.0%)
Jonathan McDowell            1 (0.0%)
Robert Healy                 1 (0.0%)
Nicolas Schichan             1 (0.0%)
Bill Sommerfeld              1 (0.0%)
David G Turner               1 (0.0%)
Bianca Lutz                  1 (0.0%)
Koen Beel                    1 (0.0%)
ice chien                    1 (0.0%)
Chris Friesen                1 (0.0%)
Madhusudhan Chikkature       1 (0.0%)
Wonil Choi                   1 (0.0%)
JungHi Min                   1 (0.0%)
Zhao, Yu                     1 (0.0%)
Sebastian Rasmussen          1 (0.0%)
Wolfgang Denk                1 (0.0%)
Andrew Gabbasov              1 (0.0%)
Moni Shoua                   1 (0.0%)
Keiichi Kii                  1 (0.0%)
Carlos O'Donell              1 (0.0%)
Ayman El-Khashab             1 (0.0%)
Guillaume Pellerin           1 (0.0%)
Eduardo Bacchi Kienetz       1 (0.0%)
Maxim Patlasov               1 (0.0%)
Avinash.H.M                  1 (0.0%)
Miguel Vadillo               1 (0.0%)
Anupam Chanda                1 (0.0%)
Binghua Duan                 1 (0.0%)
Yuping Luo                   1 (0.0%)
Amit Blay                    1 (0.0%)
Laurentiu TUDOR              1 (0.0%)
Jürgen Lambrecht            1 (0.0%)
Daiane Angolini              1 (0.0%)
Dinh Nguyen                  1 (0.0%)
Chris Hudson                 1 (0.0%)
Oz Krakowski                 1 (0.0%)
Matthew Skolaut              1 (0.0%)
Vishal Mahaveer              1 (0.0%)
Joel A Fernandes             1 (0.0%)
Simon Budig                  1 (0.0%)
Chris Moeller                1 (0.0%)
Axel Castaneda Gonzalez      1 (0.0%)
Suman Anna                   1 (0.0%)
Andrew McGregor              1 (0.0%)
Viliam Mateicka              1 (0.0%)
Bryn M. Reeves               1 (0.0%)
Steven.Li                    1 (0.0%)
Zhengyu He                   1 (0.0%)
Nishant Kamat                1 (0.0%)
Werner Almesberger           1 (0.0%)
Anton Salikhmetov            1 (0.0%)
Mr Dash Four                 1 (0.0%)
Sam Liao                     1 (0.0%)
Werner Fink                  1 (0.0%)
Barry Grussling              1 (0.0%)
Joseph Lai                   1 (0.0%)
maximilian attems            1 (0.0%)
Joseph Salisbury             1 (0.0%)
Aviv Ben-Yosef               1 (0.0%)
Matt Billenstein             1 (0.0%)
Marin Mitov                  1 (0.0%)
Naveen Kumar Gaddipati       1 (0.0%)
Tim Retout                   1 (0.0%)
Tim Yamin                    1 (0.0%)
jamal                        1 (0.0%)
Lior Levy                    1 (0.0%)
Markus Bollinger             1 (0.0%)
David Wagner                 1 (0.0%)
Aristeu Rozanski             1 (0.0%)
Magnus Hörlin               1 (0.0%)
Leigh Brown                  1 (0.0%)
Ian Minett                   1 (0.0%)
Stefan Schmidt               1 (0.0%)
Vincent Zweije               1 (0.0%)
Jerry Chu                    1 (0.0%)
Ruiyi Zhang                  1 (0.0%)
Stefan Kriwanek              1 (0.0%)
Michael Reed                 1 (0.0%)
Nicos Gollan                 1 (0.0%)
Michael Bauer                1 (0.0%)
Seth Levy                    1 (0.0%)
Carl-Daniel Hailfinger       1 (0.0%)
August Lilleaas              1 (0.0%)
Javier Lopez                 1 (0.0%)
Alexander Müller            1 (0.0%)
Florian Zumbiehl             1 (0.0%)
Adam Kwolek                  1 (0.0%)
Frantisek Hrbata             1 (0.0%)
Alex Juncu                   1 (0.0%)
Markus Kötter               1 (0.0%)
Bo Shen                      1 (0.0%)
KyongHo Cho                  1 (0.0%)
Eugene Surovegin             1 (0.0%)
Petr Tesarik                 1 (0.0%)
Ted Feng                     1 (0.0%)
Alex Hermann                 1 (0.0%)
Kent Overstreet              1 (0.0%)
Gary Thomas                  1 (0.0%)
Mark Langsdorf               1 (0.0%)
Philipp Dreimann             1 (0.0%)
Shankarmurthy,Akshay         1 (0.0%)
Yasuaki Ishimatsu            1 (0.0%)
Peter Rusko                  1 (0.0%)
Yang Honggang (Joseph)       1 (0.0%)
Vitalii Demianets            1 (0.0%)
Marcin Kościelnicki         1 (0.0%)
Henrik Saavedra Persson      1 (0.0%)
Mike Fleetwood               1 (0.0%)
Anders Darander              1 (0.0%)
John F Leach                 1 (0.0%)
Christian Hitz               1 (0.0%)
Aries Lee                    1 (0.0%)
Dirk Nehring                 1 (0.0%)
Jon Medhurst                 1 (0.0%)
Sumit Bhattacharya           1 (0.0%)
Alexey Moiseytsev            1 (0.0%)
Alexandre Rusev              1 (0.0%)
Xander Hover                 1 (0.0%)
Jeffrey (Sheng-Hui) Chu      1 (0.0%)
Paul Guo                     1 (0.0%)
Albert Pool                  1 (0.0%)
Alven Zheng                  1 (0.0%)
Hector Palacios              1 (0.0%)
Xiaowei.Hu                   1 (0.0%)
Dylan Reid                   1 (0.0%)
Kevin Hao                    1 (0.0%)
Allan Chou                   1 (0.0%)
VU Tuan Duc                  1 (0.0%)
sordna                       1 (0.0%)
Thomas Poussevin             1 (0.0%)
Bart Hartgers                1 (0.0%)
Hui Kang                     1 (0.0%)
Luis Henriques               1 (0.0%)
Chen Jie                     1 (0.0%)
Maksim Rayskiy               1 (0.0%)
Denis V. Lunev               1 (0.0%)
Julian Wollrath              1 (0.0%)
Brian Haley                  1 (0.0%)
Carlos Maiolino              1 (0.0%)
Jeongtae Park                1 (0.0%)
Dipankar Sarma               1 (0.0%)
Arek Lichwa                  1 (0.0%)
Mandeep Baines               1 (0.0%)
Janusz Dziedzic              1 (0.0%)
Greg Lee                     1 (0.0%)
